2000,100, # demand points, # candidate sites
41,31
18,8
20,40
18,33
7,42
32,16
38,41
44,13
28,5
32,36
39,9
2,48
21,43
24,32
41,43
34,42
9,34
24,1
24,16
26,33
25,9
25,18
32,34
36,20
17,7
23,49
11,9
42,18
46,12
28,12
20,39
49,45
30,27
33,3
35,5
15,30
49,4
11,8
39,6
10,1
40,26
29,2
5,29
8,21
49,33
11,12
24,11
6,4
45,17
25,45
44,38
2,45
19,26
40,40
34,41
48,22
31,35
46,23
4,39
46,1
1,2
40,28
13,6
32,30
21,27
17,29
36,48
27,42
18,46
2,21
44,5
11,5
14,17
1,24
17,41
26,27
23,5
34,39
9,27
42,49
26,2
31,29
25,3
13,36
46,15
41,13
41,48
39,16
5,10
45,28
8,7
23,9
9,8
50,47
26,8
21,9
14,41
38,10
36,23
23,27
10,5
37,25
7,39
7,5
36,37
16,15
26,21
45,26
31,7
42,22
30,5
5,44
9,22
6,41
43,31
19,22
10,10
32,19
12,48
6,24
21,17
41,45
46,40
13,48
43,30
32,4
9,7
42,45
21,28
44,45
31,5
17,45
43,22
3,17
50,40
30,12
48,10
13,24
28,39
2,38
19,27
5,45
40,35
18,14
6,14
44,16
8,9
33,38
10,32
41,11
34,9
34,40
32,14
17,20
35,28
16,35
33,49
2,11
4,18
8,36
3,30
18,29
20,34
4,14
24,24
41,9
28,18
29,6
38,1
44,23
48,15
43,9
44,18
31,20
43,33
48,9
20,16
32,15
7,4
28,6
29,19
40,41
50,16
27,7
31,37
2,24
12,43
29,11
12,20
7,23
13,9
7,36
15,17
33,5
3,28
49,10
46,47
39,15
17,19
13,13
30,13
32,6
47,14
31,2
50,15
3,27
45,20
40,46
38,39
5,2
8,12
1,25
11,16
9,35
31,18
3,39
24,30
10,15
2,5
31,6
48,5
15,16
14,14
16,23
35,3
21,5
33,20
4,10
14,9
10,50
20,11
14,31
17,12
19,43
20,25
27,14
17,26
31,31
31,32
12,15
50,28
46,19
16,4
35,49
46,32
33,10
43,20
6,21
20,45
45,49
43,14
5,26
39,26
10,31
22,34
10,23
29,47
13,18
27,27
42,4
3,13
5,12
11,11
33,43
28,32
15,2
36,30
24,23
35,24
40,11
49,39
10,25
19,30
30,24
22,50
8,1
35,8
30,21
39,8
50,42
20,21
50,27
20,28
49,7
45,39
28,48
2,2
43,44
47,26
26,40
10,44
1,46
30,46
9,37
18,45
40,22
24,29
42,12
11,38
17,42
35,38
39,40
33,34
19,11
26,49
30,26
28,27
50,24
37,37
3,3
1,34
47,30
33,7
23,35
41,27
33,45
32,9
21,12
14,8
5,5
45,33
36,25
17,48
11,23
18,49
9,25
16,48
40,36
6,16
19,36
3,1
20,20
43,42
30,50
35,7
45,3
4,1
34,38
44,17
29,43
23,24
5,24
26,47
40,32
47,4
9,47
15,15
32,5
45,21
4,6
1,16
34,16
16,34
27,46
21,30
31,49
5,34
35,33
46,25
4,50
43,46
7,1
23,37
3,26
49,14
23,28
45,29
2,44
15,20
36,40
39,22
1,35
40,50
9,21
27,1
49,36
45,15
1,38
47,36
5,46
30,37
21,18
2,29
9,49
42,48
7,31
30,48
17,47
39,38
17,1
2,15
47,19
40,49
33,33
6,42
38,4
8,25
23,19
20,4
26,36
3,8
35,50
13,39
6,40
8,47
35,17
46,37
21,50
7,12
29,25
20,42
7,46
45,43
28,33
20,22
50,8
16,50
32,32
2,8
35,10
29,42
15,18
11,24
42,31
35,25
46,16
26,34
3,49
1,23
17,34
27,10
9,48
23,42
13,14
11,22
26,13
10,6
21,38
7,16
35,46
46,9
1,27
39,11
46,24
8,16
1,43
8,3
3,22
3,11
8,15
16,14
36,19
35,1
16,1
14,34
21,2
8,39
19,7
19,20
31,19
33,15
25,12
20,10
22,45
13,10
4,44
39,47
47,35
38,50
42,26
22,48
50,36
8,29
9,11
8,40
34,3
38,17
23,20
15,47
30,29
7,17
41,36
46,13
38,15
24,31
6,8
32,22
25,19
42,8
1,45
45,1
23,33
33,12
20,6
30,15
45,50
42,43
33,42
45,47
36,28
39,17
43,7
35,2
12,31
8,50
32,25
25,31
48,24
45,27
39,14
11,7
13,11
11,26
39,25
38,43
31,23
21,14
24,6
48,45
11,36
6,39
8,32
35,21
25,37
28,16
21,36
42,39
10,20
36,15
13,8
4,15
25,49
28,2
37,18
23,17
29,8
15,8
17,28
20,33
15,4
4,17
28,26
32,50
48,21
34,12
29,45
22,12
25,29
8,20
25,23
34,5
45,23
38,11
15,5
21,31
29,23
46,28
9,39
45,5
33,16
42,16
29,21
1,31
5,16
19,25
21,1
12,36
19,33
37,34
12,24
6,23
23,23
38,45
23,15
14,50
27,33
24,22
50,3
15,34
12,1
1,30
11,39
4,42
20,18
48,6
30,20
25,7
50,38
16,19
40,5
26,45
6,10
9,42
49,44
35,23
9,14
35,43
8,18
29,1
37,2
28,22
19,19
29,39
48,11
15,36
45,18
50,34
41,15
3,25
25,47
33,1
19,48
44,47
50,48
20,27
47,46
37,11
21,6
8,8
36,16
23,11
20,24
34,36
24,14
45,8
36,34
48,14
22,15
22,19
16,27
47,31
43,45
6,2
4,38
37,31
2,46
27,22
28,20
37,27
31,28
39,34
50,18
43,43
48,40
37,14
48,30
26,38
4,43
21,20
35,11
8,24
45,9
28,15
35,6
34,30
1,11
32,33
44,50
40,42
50,46
48,4
30,3
10,27
12,11
11,48
40,24
47,9
13,26
21,25
6,35
31,38
10,21
5,25
32,18
37,15
35,12
2,23
26,28
49,8
32,45
42,23
27,6
37,29
46,7
19,2
17,23
37,24
28,44
30,22
36,39
19,29
7,8
18,19
19,31
46,48
6,44
31,21
9,17
36,7
3,23
1,26
15,38
46,41
21,19
19,21
38,44
9,40
30,25
26,26
8,10
41,2
29,15
25,48
38,24
8,5
15,14
25,30
18,5
47,1
25,36
6,45
12,19
43,47
3,32
4,28
40,16
27,45
32,1
26,35
41,24
3,41
7,27
7,13
34,4
20,14
21,40
33,37
35,40
29,35
38,29
21,39
24,4
31,25
21,3
27,12
11,1
36,29
49,1
38,36
9,6
11,50
21,23
5,18
8,38
6,48
48,49
42,1
26,23
15,28
44,29
35,27
49,15
36,31
26,44
42,5
39,2
16,38
14,37
42,10
32,47
24,26
25,22
48,46
24,25
23,12
14,23
40,20
46,38
24,39
27,23
18,21
34,45
34,21
32,31
31,27
47,15
29,49
6,50
23,8
47,24
49,46
42,2
20,36
8,46
35,41
22,37
23,25
33,32
22,32
4,2
49,13
22,10
29,38
17,30
19,18
10,24
9,38
20,47
45,41
31,39
9,50
33,26
9,3
3,42
39,4
42,47
18,7
19,38
16,26
14,18
38,8
46,6
6,36
11,19
21,45
7,44
43,40
13,40
40,29
26,3
3,19
38,7
41,37
10,22
41,8
13,27
6,29
1,8
34,44
45,34
43,48
11,40
1,3
49,43
35,44
31,50
22,22
31,16
48,33
23,22
6,19
4,3
22,47
37,21
30,39
42,32
1,12
9,33
28,21
27,2
2,12
8,4
45,37
37,1
24,43
38,30
3,43
49,19
29,22
13,38
12,26
25,4
28,35
26,30
49,11
11,43
40,14
28,13
27,28
31,11
27,29
6,9
34,20
34,46
14,35
8,11
9,41
23,50
4,13
37,10
7,45
2,34
15,35
7,43
32,48
27,3
14,43
22,25
28,42
49,35
14,12
48,37
11,42
46,17
15,12
40,37
47,49
39,10
21,13
45,4
46,46
15,22
47,23
19,9
13,16
1,17
13,31
34,14
18,50
8,45
26,9
15,40
15,11
30,19
28,11
49,31
18,18
18,15
38,26
26,32
50,43
27,17
30,32
50,49
16,36
22,13
27,34
1,42
41,41
27,30
47,44
2,25
23,16
36,10
38,19
15,50
39,43
13,34
18,24
32,37
33,2
3,6
26,25
44,4
44,49
42,25
39,48
29,34
37,39
12,22
31,45
43,8
28,36
13,3
36,43
1,1
17,38
27,43
33,41
21,7
2,50
27,44
14,38
9,19
3,34
38,35
3,18
10,2
47,10
6,3
11,20
9,44
22,35
45,38
26,19
22,7
46,43
45,14
15,3
31,12
8,28
43,38
13,7
16,2
12,8
1,47
31,26
41,21
36,13
16,11
24,18
17,49
41,26
14,49
2,37
15,42
42,3
50,13
17,3
3,40
34,48
39,21
34,32
23,34
3,14
50,12
34,13
28,7
31,33
44,21
2,32
40,43
16,31
19,14
41,39
31,44
33,21
46,21
36,18
19,50
47,34
7,30
38,27
41,42
20,32
39,39
7,2
28,46
17,31
30,4
44,33
17,11
28,4
18,44
7,18
15,21
48,19
2,33
17,6
25,10
20,29
18,31
22,16
22,33
10,46
23,39
8,13
47,40
23,48
50,45
37,3
48,23
25,28
3,45
9,15
22,46
47,8
26,10
22,44
28,9
2,28
40,17
22,23
41,20
42,42
36,33
30,47
15,25
22,43
11,28
15,32
49,16
12,30
18,20
17,18
26,5
22,4
36,1
6,5
24,37
3,20
7,10
13,42
18,26
42,35
47,12
4,23
44,7
10,4
45,2
37,5
18,30
50,17
48,1
34,27
10,43
28,8
39,18
10,40
39,45
5,20
3,48
2,30
46,11
1,7
38,48
42,13
13,50
22,5
36,8
36,9
44,6
33,11
38,18
20,31
36,42
26,41
34,2
44,48
38,9
34,23
34,29
13,17
8,34
50,29
4,46
27,49
18,28
44,27
10,14
22,14
35,35
29,3
21,24
37,23
23,14
46,31
3,35
32,42
28,29
23,31
26,37
33,19
26,7
6,49
32,24
20,38
4,37
4,35
18,9
44,43
15,1
34,10
4,34
4,30
6,43
47,7
25,32
32,44
44,39
33,13
19,47
1,44
24,21
25,38
8,33
30,28
9,46
41,14
37,38
16,13
40,2
45,7
6,11
36,45
46,44
1,49
41,49
2,13
47,22
41,28
9,18
30,11
25,33
13,5
6,7
42,19
5,39
40,30
24,34
43,12
23,38
15,31
41,32
31,24
32,35
27,48
17,4
21,47
27,8
30,38
9,13
32,28
19,8
49,6
20,35
5,33
9,43
6,33
19,3
21,37
6,38
43,50
48,12
26,12
25,41
37,44
46,3
6,15
15,45
13,15
31,9
7,49
32,41
33,28
5,8
7,34
12,14
47,32
20,30
10,19
36,36
32,21
11,44
42,44
18,11
29,46
5,41
12,47
40,44
19,40
7,50
20,3
12,34
49,29
34,50
10,39
3,5
20,13
49,49
7,15
8,37
47,42
46,33
12,49
35,20
8,23
42,28
39,13
38,38
35,32
14,47
11,49
44,42
43,23
21,46
2,14
34,34
32,29
33,17
38,46
25,6
30,33
15,33
30,34
29,5
11,15
2,41
35,22
11,46
13,37
16,37
35,37
8,49
3,31
22,39
27,16
49,32
38,20
14,25
28,45
19,10
27,15
27,18
4,8
49,40
6,13
37,22
27,11
7,6
49,30
45,46
15,19
29,12
26,43
26,14
19,13
12,13
1,39
47,25
40,13
30,40
31,10
35,29
2,39
24,33
2,42
37,32
43,29
44,19
23,29
2,17
13,45
25,27
19,1
11,29
30,9
5,40
43,13
47,13
31,42
27,21
46,29
37,9
40,27
26,11
31,36
41,12
40,9
36,11
12,23
48,41
9,28
44,28
14,15
10,48
21,16
19,49
16,9
18,34
43,18
12,37
2,43
37,49
21,48
43,34
5,35
16,5
39,36
44,25
48,2
18,4
5,47
49,2
41,30
47,43
34,1
5,19
17,13
4,4
30,42
44,46
5,6
10,8
32,39
10,12
15,10
41,38
33,4
25,40
23,7
11,45
4,20
25,17
26,15
11,3
16,49
30,6
18,6
35,36
20,46
10,45
46,14
5,17
24,7
37,43
14,45
9,26
14,42
13,32
49,28
24,42
46,34
6,6
17,39
13,20
28,40
49,12
10,11
2,40
29,7
24,5
24,40
7,47
47,2
9,12
12,38
14,22
41,44
36,38
12,27
19,6
41,19
50,30
47,48
6,34
3,44
46,8
38,13
12,33
24,3
48,13
5,27
39,1
19,23
32,13
30,10
21,8
27,32
36,49
24,38
13,47
34,6
2,3
20,43
4,9
18,12
49,5
27,25
15,44
31,43
47,47
41,29
1,40
41,6
45,31
37,40
14,19
12,28
38,14
12,40
30,49
26,48
43,37
33,30
16,43
39,42
48,8
47,45
36,17
31,4
7,14
14,44
22,36
48,34
12,42
9,9
48,7
41,10
6,26
46,36
5,4
42,41
23,41
47,27
30,45
14,40
